chr	3utr_start	3utr_end	gene_name
chr11	59837706	59838601	MS4A3
chr11	60075651	60076445	MS4A4A
chr11	61277349	61278482	LRRC10B
chr11	61282784	61286098	SYT7
chr11	61553615	61555990	MYRF
chr11	61553615	61555989	MYRF
chr11	61553615	61555990	MYRF
chr11	61553615	61555989	MYRF
chr11	61633161	61634826	FADS2
chr11	61633161	61634826	FADS2
chr11	61633161	61634826	FADS2
chr11	61730621	61732987	BEST1
chr11	62159756	62160882	ASRGL1
chr11	62159756	62160878	ASRGL1
chr11	62476278	62476673	GNG3
chr11	63391558	63396790	ATL3
chr11	63990964	63991354	FERMT3
chr11	64338514	64340347	SLC22A11
chr11	64338514	64340347	SLC22A11
chr11	64556608	64557008	MAP4K2
chr11	64570987	64571805	MEN1
chr11	64619113	64621804	EHD1
chr11	64893344	64894843	MRPL49
chr11	64893344	64894843	MRPL49
chr11	64893344	64894843	MRPL49
chr11	65124695	65125084	TIGD3
chr11	65142664	65143877	SLC25A45
chr11	65178831	65180996	FRMD8
chr11	65178831	65180993	FRMD8
chr11	65360325	65360813	KCNK7
chr11	65360780	65360813	KCNK7
chr11	65360325	65360890	KCNK7
chr11	66063124	66064135	TMEM151A
chr11	6616304	6621375	RRP8
chr11	66243638	66244799	PELI3
chr11	66243638	66244808	PELI3
chr11	66299508	66301098	BBS1
chr11	6633999	6635776	TPP1
chr11	66357639	66357936	CCDC87
chr11	66743722	66744475	C11orf86
chr11	67370350	67371784	C11orf72
chr11	67398773	67399075	TBX10
chr11	67398773	67399075	TBX10
chr11	67820325	67821454	CHKA
chr11	67821286	67821454	CHKA
chr11	68380585	68382802	PPP6R3
chr11	68380585	68382799	PPP6R3
chr11	68380585	68382720	PPP6R3
chr11	68474907	68475775	MTL5
chr11	68522356	68525111	CPT1A
chr11	70281268	70282690	CTTN
chr11	70282514	70282685	CTTN
chr11	703150	704129	TMEM80
chr11	71712907	71713573	IL18BP
chr11	71712942	71713573	IL18BP
chr11	72946338	72946977	P2RY2
chr11	72946338	72947397	P2RY2
chr11	72946338	72946979	P2RY2
chr11	73964555	73965748	PPME1
chr11	74547775	74553458	RNF169
chr11	74551274	74554244	XRRA1
chr11	74975225	74977206	ARRB1
chr11	75313904	75316848	MAP6
chr11	75442331	75442660	MOGAT2
chr11	75442331	75442660	MOGAT2
chr11	75852457	75854239	UVRAG
chr11	75852457	75854239	UVRAG
chr11	76115086	76119180	RP11-111M22.2
chr11	76115086	76119180	RP11-111M22.2
chr11	76731371	76737841	ACER3
chr11	76731371	76737841	ACER3
chr11	77924859	77925757	USP35
chr11	77924859	77925757	USP35
chr11	77926342	77930317	GAB2
chr11	78363875	78369102	TENM4
chr11	78363875	78369102	TENM4
chr11	790474	791914	SLC25A22
chr11	82970138	82972952	CCDC90B
chr11	83166054	83170860	DLG2
chr11	83166219	83170860	DLG2
chr11	83166054	83170860	DLG2
chr11	83166219	83170860	DLG2
chr11	839720	840371	POLR2L
chr11	839720	840371	POLR2L
chr11	86656720	86662183	FZD4
chr11	868395	869857	CHID1
chr11	93845060	93846917	HEPHL1
chr11	93845060	93846917	HEPHL1
chr11	94110476	94113314	GPR83
chr11	94278892	94283063	FUT4
chr11	94898703	94906418	SESN3
chr12	100732950	100735502	SCYL2
chr12	1017958	1020466	WNK1
chr12	1017958	1020618	WNK1
chr12	10222152	10223931	CLEC1A
chr12	10223081	10223931	CLEC1A
chr12	10223361	10223931	CLEC1A
chr12	10310901	10312478	OLR1
chr12	10312216	10312614	OLR1
chr12	10312265	10312614	OLR1
chr12	10342739	10344400	TMEM52B
chr12	10524951	10525712	KLRK1
chr12	105764411	105765296	C12orf75
chr12	107262124	107262201	RIC8B
chr12	108642120	108643896	WSCD2
chr12	108642120	108643896	WSCD2
chr12	108642120	108643896	WSCD2
chr12	108681820	108685617	CMKLR1
chr12	108913252	108914987	FICD
chr12	108913252	108914987	FICD
chr12	108913252	108914987	FICD
chr12	108913252	108914987	FICD
chr12	108913252	108914987	FICD
chr12	108913252	108914987	FICD
chr12	108913252	108914987	FICD
chr12	108913252	108914987	FICD
chr12	10954130	10954212	TAS2R7
chr12	109972587	109974507	UBE3B
chr12	110207093	110208312	FAM222A
chr12	110207093	110208312	FAM222A
chr12	110367606	110370782	GIT2
chr12	110367608	110370782	GIT2
chr12	110475359	110477568	ANKRD13A
chr12	11060524	11060985	TAS2R13
chr12	110788110	110788895	ATP2A2
chr12	110969434	110969891	RAD9B
chr12	110969486	110969809	RAD9B
chr12	110969119	110974841	PPTC7
chr12	110969119	110974841	PPTC7
chr12	110969119	110974841	PPTC7
chr12	110969119	110974841	PPTC7
chr12	111786129	111788358	CUX2
chr12	111786129	111788358	CUX2
chr12	111798454	111800481	FAM109A
chr12	111798454	111800481	FAM109A
chr12	111886106	111889427	SH2B3
chr12	112464499	112467334	NAA25
chr12	113826431	113827043	PLBD2
chr12	113826431	113827203	PLBD2
chr12	117465977	117468953	FBXW8
chr12	117465977	117468953	FBXW8
chr12	117465977	117468953	FBXW8
chr12	117465977	117468953	FBXW8
chr12	117465977	117468953	FBXW8
chr12	119594603	119600856	SRRM4
chr12	119594603	119600856	SRRM4
chr12	120078510	120079363	TMEM233
chr12	120118130	120119435	PRKAB1
chr12	120118130	120119435	PRKAB1
chr12	120530965	120532298	CCDC64
chr12	120532898	120535048	RAB35
chr12	122213628	122219968	TMEM120B
chr12	122213628	122219968	TMEM120B
chr12	122213628	122219968	TMEM120B
chr12	122213628	122219968	TMEM120B
chr12	122215663	122217403	RHOF
chr12	122213628	122219968	TMEM120B
chr12	122497069	122499948	BCL7A
chr12	122497069	122499948	BCL7A
chr12	122626359	122631894	MLXIP
chr12	123310968	123312075	CCDC62
chr12	123311016	123311758	CCDC62
chr12	123310968	123312075	CCDC62
chr12	123311016	123311758	CCDC62
chr12	123405497	123405584	ABCB9
chr12	123468026	123470573	PITPNM2
chr12	123745527	123746282	CDK2AP1
chr12	124144782	124147153	GTF2H3
chr12	12940586	12944316	APOLD1
chr12	12940586	12944400	APOLD1
chr12	12940586	12944316	APOLD1
chr12	12940586	12944400	APOLD1
chr12	13065473	13070871	GPRC5A
chr12	132284033	132284282	SFSWAP
chr12	132284033	132284147	SFSWAP
chr12	13233564	13236383	KIAA1467
chr12	15749023	15750327	PTPRO
chr12	15749023	15750333	PTPRO
chr12	16341418	16342601	SLC15A5
chr12	19671051	19673158	AEBP2
chr12	33527172	33529764	SYT10
chr12	389294	394621	KDM5A
chr12	389294	394621	KDM5A
chr12	44782455	44783541	TMEM117
chr12	46751971	46754893	SLC38A2
chr12	47158545	47160483	SLC38A4
chr12	47469489	47471216	AMIGO2
chr12	4796274	4798454	NDUFA9
chr12	49082246	49086815	CCNT1
chr12	49388931	49390522	DDN
chr12	49396063	49396681	PRKAG1
chr12	49726199	49726836	C1QL4
chr12	50031723	50039597	FMNL3
chr12	50031723	50039597	FMNL3
chr12	50156679	50158713	TMBIM6
chr12	50156679	50158713	TMBIM6
chr12	50156679	50158713	TMBIM6
chr12	50156679	50158713	TMBIM6
chr12	5022032	5027413	KCNA1
chr12	50260678	50264286	FAIM2
chr12	50260678	50264286	FAIM2
chr12	50349391	50352664	AQP2
chr12	50503302	50505102	GPD1
chr12	51213562	51214905	ATF1
chr12	51580718	51584029	POU6F1
chr12	51639928	51640501	DAZAP2
chr12	53905842	53910920	ATF7
chr12	53905842	53910920	ATF7
chr12	54369197	54371427	HOXC11
chr12	54369197	54371427	HOXC11
chr12	54369197	54371427	HOXC11
chr12	54575251	54575879	SMUG1
chr12	54798554	54798678	ITGA5
chr12	56143666	56146136	GDF11
chr12	56143666	56146136	GDF11
chr12	56214179	56215663	ORMDL2
chr12	56230209	56230819	MMP19
chr12	56365409	56366568	CDK2
chr12	56479096	56479400	ERBB3
chr12	57906533	57906747	MARS
chr12	62728971	62730471	USP15
chr12	62986529	62989390	MON2
chr12	62995530	62996722	C12orf61
chr12	64536452	64541613	SRGAP1
chr12	64536452	64541613	SRGAP1
chr12	64536452	64541613	SRGAP1
chr12	64586420	64587621	C12orf66
chr12	64586420	64587621	C12orf66
chr12	64586420	64587621	C12orf66
chr12	64586420	64587621	C12orf66
chr12	64586420	64587621	C12orf66
chr12	64586420	64587621	C12orf66
chr12	64841911	64844907	XPOT
chr12	65857102	65860686	MSRB3
chr12	65857102	65860687	MSRB3
chr12	65857102	65860686	MSRB3
chr12	65857102	65860687	MSRB3
chr12	66529625	66531739	TMBIM4
chr12	6666036	6666158	NOP2
chr12	6666036	6666808	NOP2
chr12	6728000	6729295	LPAR5
chr12	6747240	6747447	ACRBP
chr12	6775813	6776879	ZNF384
chr12	6775903	6776879	ZNF384
chr12	6802957	6804201	PIANP
chr12	6802957	6804591	PIANP
chr12	6802957	6804201	PIANP
chr12	6802957	6804591	PIANP
chr12	68718784	68721213	MDM1
chr12	68718784	68721213	MDM1
chr12	68718784	68721213	MDM1
chr12	70910629	70915268	PTPRB
chr12	70910629	70915268	PTPRB
chr12	71978514	71980090	LGR5
chr12	72094775	72097836	TMEM19
chr12	72094775	72097836	TMEM19
chr12	72094775	72097836	TMEM19
chr12	72179453	72184699	RAB21
chr12	7247149	7248986	C1RL
chr12	73056975	73059422	TRHDE
chr12	73056975	73059422	TRHDE
chr12	73056975	73059422	TRHDE
chr12	73056975	73059422	TRHDE
chr12	73056975	73059422	TRHDE
chr12	73056975	73059422	TRHDE
chr12	7310677	7311541	CLSTN3
chr12	75816861	75817820	GLIPR1L2
chr12	76438669	76442208	NAP1L1
chr12	76442774	76443242	NAP1L1
chr12	76738253	76739592	BBS10
chr12	76745579	76749668	OSBPL8
chr12	76745579	76749668	OSBPL8
chr12	76745579	76749668	OSBPL8
chr12	76745579	76749668	OSBPL8
chr12	76745579	76749668	OSBPL8
chr12	79978653	79986386	PAWR
chr12	8071825	8074008	SLC2A3
chr12	81186298	81191505	LIN7A
chr12	85274623	85277523	SLC6A15
chr12	8798551	8800686	MFAP5
chr12	8798551	8800686	MFAP5
chr12	89741008	89743030	DUSP6
chr12	89742145	89743030	DUSP6
chr12	89741008	89743030	DUSP6
chr12	89742145	89743030	DUSP6
chr12	89813494	89814929	POC1B
chr12	91345992	91347298	CCER1
chr12	91496405	91497941	LUM
chr12	91539024	91539834	DCN
chr12	9162133	9162674	KLRG1
chr12	9162133	9162674	KLRG1
chr12	9162624	9163356	KLRG1
chr12	92536285	92537855	BTG1
chr12	93101491	93102323	C12orf74
chr12	93100929	93102325	C12orf74
chr12	93793155	93797024	NUDT4
chr12	93894997	93895352	MRPL42
chr12	93894997	93897545	MRPL42
chr13	100615217	100617630	ZIC5
chr13	111290868	111292340	CARKD
chr13	113826419	113826694	PROZ
chr13	20712393	20716119	GJA3
chr13	21353013	21357860	XPO4
chr13	24876911	24881210	SPATA13
chr13	24876911	24878042	SPATA13
chr13	24876911	24877344	SPATA13
chr13	25672232	25673389	PABPC3
chr13	27259982	27263085	WASF3
chr13	29274211	29275633	SLC46A3
chr13	29274211	29275633	SLC46A3
chr13	29274853	29275083	SLC46A3
chr13	31903805	31906413	B3GALTL
chr13	33677271	33679729	STARD13
chr13	33677306	33679729	STARD13
chr13	36424059	36424856	DCLK1
chr13	36742344	36743170	SOHLH2
chr13	37269539	37271976	SERTM1
chr13	43460523	43462385	EPSTI1
chr13	43460523	43462629	EPSTI1
chr13	43681384	43683045	DNAJC15
chr13	45007654	45008761	TSC22D1
chr13	45007664	45008761	TSC22D1
chr13	45967450	45970108	SLC25A30
chr13	45967450	45970108	SLC25A30
chr13	45967450	45970108	SLC25A30
chr13	50102801	50103123	PHF11
chr13	50205174	50208008	ARL11
chr13	50273446	50275935	KPNA3
chr13	50486841	50489198	SPRYD7
chr13	50594363	50595056	KCNRG
chr13	51855392	51858377	FAM124A
chr13	52333905	52336171	WDFY2
chr13	52342130	52343259	DHRS12
chr13	52506808	52508891	ATP7B
chr13	53261970	53275044	SUGT1
chr13	53261970	53275044	SUGT1
chr13	53261970	53275044	SUGT1
chr13	79172496	79175549	POU4F1
chr13	80126650	80130210	NDFIP2
chr13	84451343	84453551	SLITRK1
chr13	95279425	95286899	GPR180
chr13	95361885	95363472	SOX21
chr13	96443284	96447243	DNAJC3
chr13	96443284	96447243	DNAJC3
chr14	100795982	100796715	SLC25A47
chr14	101003485	101004305	BEGAIN
chr14	102391609	102394022	PPP2R5C
chr14	102391609	102393856	PPP2R5C
chr14	102391609	102394314	PPP2R5C
chr14	102964594	102968818	TECPR2
chr14	103372121	103377837	TRAF3
chr14	104001158	104003410	TRMT61A
chr14	104022881	104026157	BAG5
chr14	104163953	104165134	XRCC3
chr14	104200088	104201490	PPP1R13B
chr14	105059329	105059815	TMEM179
chr14	20833825	20836595	TEP1
chr14	20925877	20926717	TMEM55B
chr14	20926016	20926717	TMEM55B
chr14	21250311	21250626	RNASE6
chr14	21557172	21558399	ARHGEF40
chr14	21557172	21558399	ARHGEF40
chr14	21927178	21929354	RAB2B
chr14	21989231	21990837	SALL2
chr14	23346736	23350789	LRP10
chr14	23346736	23350789	LRP10
chr14	23346736	23350789	LRP10
chr14	23346736	23350789	LRP10
chr14	23369853	23370938	RBM23
chr14	23845089	23845612	IL25
chr14	23946777	23948032	NGDN
chr14	23990065	23991170	ZFHX2
chr14	24774301	24778330	NOP9
chr14	24780947	24781252	LTB4R2
chr14	24785916	24787242	LTB4R
chr14	31915241	31917334	DTD2
chr14	35870716	35871218	NFKBIA
chr14	36005159	36006260	INSM2
chr14	36767769	36768288	MBIP
chr14	36767773	36768288	MBIP
chr14	36767795	36768376	MBIP
chr14	38679770	38682272	SSTR1
chr14	38679770	38682272	SSTR1
chr14	38679770	38682272	SSTR1
chr14	38723307	38723754	CLEC14A
chr14	45393521	45398230	KLHL28
chr14	45393521	45398230	KLHL28
chr14	52471520	52472203	NID2
chr14	52897307	52899021	TXNDC16
chr14	53101833	53104431	GPR137C
chr14	53106633	53110287	ERO1L
chr14	54941202	54944805	GMFB
chr14	55005101	55005567	CGRRF1
chr14	56763884	56768244	PELI2
chr14	56763884	56768244	PELI2
chr14	57876234	57882635	NAA30
chr14	57876234	57882635	NAA30
chr14	57936018	57938072	C14orf105
chr14	57936018	57938072	C14orf105
chr14	58875211	58875751	TIMM9
chr14	61176245	61180124	SIX4
chr14	61438168	61441826	TRMT5
chr14	61438168	61441826	TRMT5
chr14	62213803	62214976	HIF1A
chr14	62213657	62214976	HIF1A
chr14	62213803	62214976	HIF1A
chr14	62213657	62214976	HIF1A
chr14	64150931	64152822	SGPP1
chr14	64150931	64152822	SGPP1
chr14	64150931	64152822	SGPP1
chr14	64936396	64941221	AKAP5
chr14	64998615	65000408	ZBTB1
chr14	65210421	65213610	PLEKHG3
chr14	65412531	65415214	RAB15
chr14	67695104	67695267	FAM71D
chr14	67695104	67695262	FAM71D
chr14	67850157	67853233	EIF2S1
chr14	69820048	69821183	GALNT16
chr14	69820048	69821183	GALNT16
chr14	70496975	70499083	SMOC1
chr14	71576652	71582099	PCNX
chr14	71576652	71582099	PCNX
chr14	71576652	71582099	PCNX
chr14	73136659	73137843	DPF3
chr14	73136659	73137843	DPF3
chr14	74178493	74179280	PNMA1
chr14	74178493	74179280	PNMA1
chr14	74178493	74179280	PNMA1
chr14	74825595	74826711	VRTN
chr14	74964872	74967586	LTBP2
chr14	74964872	74967586	LTBP2
chr14	75319735	75321834	PROX2
chr14	75544267	75544799	ZC2HC1C
chr14	75544239	75544792	ZC2HC1C
chr14	75548821	75551266	NEK9
chr14	77580661	77583630	CIPC
chr14	77580661	77583630	CIPC
chr14	77597612	77600025	ZDHHC22
chr14	77801363	77808113	TMED8
chr14	77940739	77941937	ISM2
chr14	77941591	77942428	ISM2
chr14	78399734	78400297	ADCK1
chr14	78399734	78400295	ADCK1
chr14	89078774	89082161	EML5
chr14	89343754	89344335	TTC8
chr14	89343754	89344332	TTC8
chr14	89343754	89344295	TTC8
chr14	89343754	89344331	TTC8
chr14	89627728	89628757	FOXN3
chr14	90651347	90652201	KCNK13
chr14	90651347	90652201	KCNK13
chr14	91737668	91738968	CCDC88C
chr14	92246094	92249443	TC2N
chr14	92246522	92249443	TC2N
chr14	92246094	92249443	TC2N
chr14	92246522	92249443	TC2N
chr14	93403258	93407905	ITPK1
chr14	94400511	94401001	ASB2
chr14	94512268	94515276	OTUB2
chr14	94512268	94515276	OTUB2
chr14	94512268	94515276	OTUB2
chr14	99864082	99865015	SETD3
chr15	100511793	100514606	ADAMTS17
chr15	100511793	100514606	ADAMTS17
chr15	100511793	100514606	ADAMTS17
chr15	101170255	101170414	ASB7
chr15	101188667	101191910	ASB7
chr15	101454978	101456831	ALDH1A3
chr15	101715927	101717592	CHSY1
chr15	23003040	23006016	CYFIP1
chr15	23003040	23005943	CYFIP1
chr15	26788692	26792939	GABRB3
chr15	26788698	26792939	GABRB3
chr15	29412456	29415541	FAM189A1
chr15	29412456	29415541	FAM189A1
chr15	29991570	29993798	TJP1
chr15	31231143	31233672	MTMR10
chr15	33023446	33026870	GREM1
chr15	34356517	34357291	CHRM5
chr15	34356517	34357291	CHRM5
chr15	35080296	35082612	ACTC1
chr15	38773756	38775866	FAM98B
chr15	38773756	38775866	FAM98B
chr15	38776860	38779911	FAM98B
chr15	39887570	39891667	THBS1
chr15	40092930	40093332	GPR176
chr15	40580107	40580915	PLCB2
chr15	40580339	40580915	PLCB2
chr15	40685432	40686355	KNSTRN
chr15	40764543	40765353	CHST14
chr15	40954386	40956540	CASC5
chr15	40954386	40954881	CASC5
chr15	41028085	41028738	RMDN3
chr15	41059547	41059906	GCHFR
chr15	41063221	41064643	C15orf62
chr15	41106424	41106767	ZFYVE19
chr15	41106424	41106767	ZFYVE19
chr15	41149173	41150405	SPINT1
chr15	41271077	41272420	INO80
chr15	42117634	42120053	MAPKBP1
chr15	42117634	42120051	MAPKBP1
chr15	42117634	42119154	MAPKBP1
chr15	42433398	42434181	PLA2G4F
chr15	42502729	42503905	TMEM87A
chr15	42703971	42704515	CAPN3
chr15	42703971	42704514	CAPN3
chr15	42703971	42704513	CAPN3
chr15	43030931	43037992	TTBK2
chr15	43030931	43037992	TTBK2
chr15	43235094	43237526	UBR1
chr15	43644143	43646096	ADAL
chr15	43697412	43699293	TUBGCP4
chr15	43822422	43823818	MAP1A
chr15	44063416	44065477	PDIA3
chr15	44086359	44087197	SERINC4
chr15	44162961	44166082	FRMD5
chr15	44165472	44166089	FRMD5
chr15	45771808	45777360	SLC30A4
chr15	48493743	48495953	CTXN2
chr15	49115931	49118167	SHC4
chr15	49117363	49118167	SHC4
chr15	49117975	49118167	SHC4
chr15	52201007	52204335	TMOD3
chr15	52599479	52605892	MYO5A
chr15	52599482	52605892	MYO5A
chr15	52599479	52605892	MYO5A
chr15	52599482	52605892	MYO5A
chr15	52599479	52605892	MYO5A
chr15	52599482	52605892	MYO5A
chr15	54919311	54920797	UNC13C
chr15	55903743	55912209	PRTG
chr15	55903743	55912209	PRTG
chr15	57578354	57580712	TCF12
chr15	57578354	57582051	TCF12
chr15	57578354	57580706	TCF12
chr15	57578354	57580704	TCF12
chr15	59387099	59389618	RNF111
chr15	59951344	59956267	BNIP2
chr15	59951344	59956267	BNIP2
chr15	59951344	59956267	BNIP2
chr15	60780482	60789653	RORA
chr15	62144587	62146655	VPS13C
chr15	62144591	62146655	VPS13C
chr15	62360922	62363116	C2CD4A
chr15	63421853	63422715	LACTB
chr15	68480173	68480402	PIAS1
chr15	69349036	69355083	NOX5
chr15	71123862	71124390	LARP6
chr15	72114631	72118920	MYO9A
chr15	72114631	72118920	MYO9A
chr15	72114631	72118920	MYO9A
chr15	73043709	73044681	ADPGK
chr15	73612199	73614821	HCN4
chr15	73612199	73614821	HCN4
chr15	75122695	75124141	CPLX3
chr15	75949556	75954642	SNX33
chr15	75949556	75954642	SNX33
chr15	75949556	75954642	SNX33
chr15	76634176	76634817	ISL2
chr15	77329517	77329673	PSTPIP1
chr15	77336358	77339176	TSPAN3
chr15	77775311	77777945	HMG20A
chr15	79606906	79606997	TMED3
chr15	81241265	81244117	KIAA1199
chr15	81244299	81244433	MESDC2
chr15	81268094	81271559	MESDC2
chr15	81584264	81585281	IL16
chr15	83502288	83503611	WHAMM
chr15	83924654	83926193	BNC1
chr15	88459503	88459776	NTRK3
chr15	90170317	90171250	TICRR
chr15	90378213	90378875	AP3S2
chr15	90373830	90378746	AP3S2
chr15	90623061	90625432	ZNF710
chr15	90623061	90625432	ZNF710
chr15	90771875	90772902	SEMA4B
chr15	90771875	90772908	SEMA4B
chr15	90771875	90772902	SEMA4B
chr15	90771875	90772908	SEMA4B
chr15	90771875	90772902	SEMA4B
chr15	90771875	90772908	SEMA4B
chr15	90802187	90802320	TTLL13
chr15	93160672	93162685	FAM174B
chr15	93160672	93162685	FAM174B
chr15	93586636	93588227	RGMA
chr15	93586636	93588227	RGMA
chr15	93586636	93588227	RGMA
chr15	95022194	95023632	MCTP2
chr15	95022263	95023591	MCTP2
chr15	97328347	97328845	SPATA8
chr15	99500671	99507759	IGF1R
chr15	99500671	99507759	IGF1R
chr15	99500671	99507759	IGF1R
chr15	99511508	99511706	PGPEP1L
chr15	99926307	99930934	LRRC28
chr15	99926307	99930934	LRRC28
chr16	11272547	11276046	CLEC16A
chr16	11444647	11445619	RMI2
chr16	15153878	15155600	RRN3
chr16	16242784	16243989	ABCC6
chr16	17195625	17202551	XYLT1
chr16	18816174	18820890	SMG1
chr16	18816174	18820890	SMG1
chr16	18816174	18820890	SMG1
chr16	18816174	18820890	SMG1
chr16	19073165	19074503	TMC7
chr16	19073165	19075264	TMC7
chr16	19127391	19132946	ITPRIPL2
chr16	19127391	19132946	ITPRIPL2
chr16	19278398	19279652	SYT17
chr16	19562570	19564730	CCP110
chr16	19714901	19718231	KNOP1
chr16	19867808	19868861	IQCK
chr16	19868615	19871821	GPRC5B
chr16	2089815	2089924	NTHL1
chr16	2258878	2259413	MLST8
chr16	2261997	2263728	PGP
chr16	23072726	23079366	USP31
chr16	23072726	23079366	USP31
chr16	23072726	23079366	USP31
chr16	23072726	23079366	USP31
chr16	23392122	23392620	SCNN1B
chr16	23474862	23478910	GGA2
chr16	23474862	23478910	GGA2
chr16	238967	239962	LUC7L
chr16	24373184	24374122	CACNG3
chr16	24373184	24374122	CACNG3
chr16	2507021	2508855	CCNF
chr16	2507021	2508855	CCNF
chr16	2514669	2514964	C16orf59
chr16	2579564	2581423	AMDHD2
chr16	2647768	2653189	PDPK1
chr16	2647768	2651096	PDPK1
chr16	27460604	27461879	IL21R
chr16	27460604	27461806	IL21R
chr16	27789950	27791690	KIAA0556
chr16	27798855	27802690	GSG1L
chr16	27798855	27802690	GSG1L
chr16	27798855	27802690	GSG1L
chr16	27798855	27802690	GSG1L
chr16	27802211	27802690	GSG1L
chr16	27802214	27802690	GSG1L
chr16	27798855	27802690	GSG1L
chr16	27802211	27802690	GSG1L
chr16	27802214	27802690	GSG1L
chr16	28332242	28335170	SBK1
chr16	28548605	28548990	NUPR1
chr16	28548605	28548990	NUPR1
chr16	28548857	28548990	NUPR1
chr16	2871606	2871720	PRSS21
chr16	28915741	28916263	RABEP2
chr16	29882479	29883019	SEZ6L2
chr16	30103634	30104030	YPEL3
chr16	30103669	30104030	YPEL3
chr16	30362086	30364305	CD2BP2
chr16	30368422	30369264	TBC1D10B
chr16	30368422	30369264	TBC1D10B
chr16	30565084	30566514	ZNF764
chr16	30844946	30846268	BCL7C
chr16	30999148	31000467	HSD3B7
chr16	30999504	31000473	HSD3B7
chr16	31000576	31004141	STX1B
chr16	31343028	31344213	ITGAM
chr16	31343028	31344213	ITGAM
chr16	31343028	31344213	ITGAM
chr16	31476522	31478487	ARMC5
chr16	31501629	31501990	SLC5A2
chr16	31500809	31502155	C16orf58
chr16	31501629	31501990	SLC5A2
chr16	31501856	31502089	SLC5A2
chr16	31500809	31502155	C16orf58
chr16	3272324	3273891	ZNF200
chr16	3272344	3273891	ZNF200
chr16	3292027	3293140	MEFV
chr16	3367869	3368852	ZNF75A
chr16	4239374	4242153	SRL
chr16	4239374	4242153	SRL
chr16	4239374	4242153	SRL
chr16	4239374	4242153	SRL
chr16	46690053	46694383	VPS35
chr16	46731497	46732306	ORC6
chr16	4736300	4740973	MGRN1
chr16	4738909	4740973	MGRN1
chr16	4736300	4740973	MGRN1
chr16	4800814	4801630	ZNF500
chr16	4798239	4802376	ZNF500
chr16	48385713	48391260	LONP2
chr16	48385713	48391260	LONP2
chr16	48385713	48391260	LONP2
chr16	5064971	5069159	SEC14L5
chr16	5064971	5069159	SEC14L5
chr16	5064971	5069159	SEC14L5
chr16	5064971	5069159	SEC14L5
chr16	5064971	5069159	SEC14L5
chr16	50705535	50707316	SNX20
chr16	53631594	53635987	RPGRIP1L
chr16	53634689	53635987	RPGRIP1L
chr16	54145827	54155853	FTO
chr16	54145827	54155853	FTO
chr16	54145827	54155853	FTO
chr16	54145827	54155853	FTO
chr16	54145827	54155853	FTO
chr16	55736258	55737700	SLC6A2
chr16	58045033	58045612	USB1
chr16	58741034	58742074	GOT2
chr16	632256	632309	PIGQ
chr16	66437072	66438686	CDH5
chr16	67181034	67182442	C16orf70
chr16	67197723	67198079	FBXL8
chr16	67978230	67978742	SLC12A4
chr16	67978384	67978742	SLC12A4
chr16	67978495	67978742	SLC12A4
chr16	68331231	68335722	SLC7A6
chr16	68331231	68335722	SLC7A6
chr16	68332393	68335722	SLC7A6
chr16	68331937	68335177	SLC7A6OS
chr16	68331231	68335722	SLC7A6
chr16	68332393	68335722	SLC7A6
chr16	68331937	68335177	SLC7A6OS
chr16	68331231	68335722	SLC7A6
chr16	68332393	68335722	SLC7A6
chr16	68331937	68335177	SLC7A6OS
chr16	68331231	68335722	SLC7A6
chr16	68332393	68335722	SLC7A6
chr16	68331937	68335177	SLC7A6OS
chr16	68391127	68392456	PRMT7
chr16	69117564	69119083	TANGO6
chr16	69334827	69342955	SNTB2
chr16	69730262	69738569	NFAT5
chr16	70190782	70195184	PDPR
chr16	70514471	70514912	COG4
chr16	70695106	70697579	MTSS1L
chr16	71423768	71424341	CALB2
chr16	71571741	71572500	CHST4
chr16	71674930	71675868	MARVELD3
chr16	72146396	72146811	DHX38
chr16	732489	732799	STUB1
chr16	731670	732793	JMJD8
chr16	74485856	74487064	GLG1
chr16	74907467	74908106	WDR59
chr16	75141630	75144892	ZNRF1
chr16	75141630	75142605	ZNRF1
chr16	75611267	75611779	GABARAPL2
chr16	80631802	80638284	CDYL2
chr16	80631802	80638284	CDYL2
chr16	80631802	80638284	CDYL2
chr16	80631802	80638284	CDYL2
chr16	80631802	80638284	CDYL2
chr16	81078575	81080963	ATMIN
chr16	81204819	81208147	PKD1L2
chr16	81411201	81424489	GAN
chr16	81411201	81424489	GAN
chr16	81411201	81424489	GAN
chr16	81411201	81424489	GAN
chr16	81411201	81424489	GAN
chr16	81411201	81424489	GAN
chr16	81411201	81424489	GAN
chr16	81411201	81424489	GAN
chr16	81411201	81424489	GAN
chr16	81411201	81424489	GAN
chr16	82031220	82032715	SDR42E1
chr16	84155885	84158234	HSDL1
chr16	84155885	84158234	HSDL1
chr16	84155885	84158234	HSDL1
chr16	84211457	84212546	TAF1C
chr16	84211457	84212546	TAF1C
chr16	84211457	84212546	TAF1C
chr16	84497338	84497784	ATP2C2
chr16	84497338	84497793	ATP2C2
chr16	84940248	84943114	CRISPLD2
chr16	85706145	85706960	GSE1
chr16	85706145	85709810	GSE1
chr16	85706145	85709810	GSE1
chr16	85709803	85711817	GINS2
chr16	87360592	87364893	FBXO31
chr16	87730266	87731762	JPH3
chr16	87730266	87731762	JPH3
chr16	87730266	87731762	JPH3
chr16	87863628	87866575	SLC7A5
chr16	87863628	87866575	SLC7A5
chr16	87863628	87866575	SLC7A5
